16h26m52.84s -23d31m34.78s,0.368,105.9807,Trefoil Metric Schema,35.74,MATCH: Gaia DR3 6050898571128112640 (*),,
16h28m12.49s -24d26m08.03s,0.2703,60.2954,Gasious Substrate Schema,16.57,MATCH: [BHM2012b] 833 (*),,
16h25m16.70s -24d07m42.82s,0.1979,68.586,Minkowskian Baseline,25.92,MATCH: BKLT J162516-240812 (*),,
16h26m04.66s -24d03m43.80s,0.2596,153.8308,Gasious Substrate Schema,75.3,MATCH: 2MASS J16260017-2404274 (Y*?),,
16h26m31.49s -25d06m52.74s,0.6734,8.9232,Metric Spacetime Anomaly,32.29,MATCH: 2MASS J16262925-2507041 (Or*),,
16h28m58.13s -24d16m04.14s,0.4063,384.1351,Trefoil Metric Schema,27.57,MATCH: BKLT J162856-241624 (*),,
16h27m51.31s -24d55m02.87s,0.3565,36.9368,Helical Metric Schema,49.88,MATCH: GES J16275206-2455517 (*),,
16h28m30.00s -25d38m39.91s,0.3395,73.955,Helical Metric Schema,161.47,MATCH: 2MASS J16282506-2541068 (Y*?),,
16h31m27.83s -23d51m09.95s,0.329,98.8363,Helical Metric Schema,24.44,MATCH: HGBS J163129.5-235105 (cor),,
16h30m51.54s -24d46m48.06s,0.2602,261.8698,Gasious Substrate Schema,41.07,MATCH: Gaia DR3 6047566153247664128 (RR*),,
16h33m23.62s -24d26m20.87s,0.2755,125.1892,Gasious Substrate Schema,77.59,MATCH: NVSS J163320-242518 (Rad),,
16h30m07.32s -24d06m37.10s,0.182,100.2666,Minkowskian Baseline,118.03,MATCH: SFAM  71 (Rad),,
16h24m21.48s -24d38m09.99s,0.198,81.3513,Minkowskian Baseline,21.17,MATCH: FG Oph  8 (HII),,
16h23m35.61s -24d16m10.31s,0.2399,37.5389,Gasious Substrate Schema,37.05,MATCH: UGCS J162337.89-241630.1 (Y*?),,
16h27m49.42s -23d43m52.97s,0.5081,53.9457,Metric Spacetime Anomaly,193.87,MATCH: [SHM2017] J246.89708-23.73239 (RR*),,
16h24m41.61s -24d11m44.93s,0.3475,3.9482,Helical Metric Schema,51.53,MATCH: BKLT J162444-241120 (*),,
16h29m16.00s -23d58m12.03s,0.1914,125.6404,Minkowskian Baseline,122.94,MATCH: [L89] R29 (PoC),,
16h24m10.57s -24d47m20.24s,0.393,335.294,Trefoil Metric Schema,18.01,MATCH: BKLT J162410-244657 (*),,
16h30m13.26s -24d36m28.84s,0.8145,54.3203,Baryonic Metric Substrate,50.42,MATCH: IRAS 16271-2429 (FIR),,
16h23m30.17s -24d39m32.98s,0.4824,382.9482,Metric Spacetime Anomaly,16.53,MATCH: BKLT J162329-243938 (*),,
16h29m38.71s -25d42m29.37s,0.2239,4.5041,Gasious Substrate Schema,101.15,MATCH: Haro 1-13 (Or*),,
16h28m32.52s -25d28m36.14s,0.2592,355.7346,Gasious Substrate Schema,121.91,MATCH: TYC 6799-625-1 (*),,
16h27m22.26s -23d38m45.64s,0.3793,26.5508,Trefoil Metric Schema,172.82,MATCH: Gaia DR2 6050881215165635584 (RR*),,
16h28m29.73s -23d32m18.70s,0.2437,0.3428,Gasious Substrate Schema,235.7,MATCH: TYC 6795-574-1 (*),,
16h26m35.66s -24d04m33.87s,0.2648,77.9933,Gasious Substrate Schema,36.34,MATCH: 2MASS J16263619-2405094 (Y*O),,
16h29m28.01s -24d28m35.30s,0.4192,103.4479,Trefoil Metric Schema,67.03,MATCH: BKLT J162923-242909 (*),,
16h24m26.92s -24d38m54.62s,0.5867,122.5815,Metric Spacetime Anomaly,36,MATCH: BKLT J162425-243827 (*),,
16h31m30.24s -24d53m42.30s,0.2839,63.3411,Solenoidal Metric Schema (Iron),84.65,MATCH: HGBS J163134.0-245448 (cor),,
16h27m50.52s -24d58m32.43s,0.3368,4.2035,Helical Metric Schema,55.17,MATCH: GES J16275008-2457375 (*),,
16h27m28.01s -25d17m55.47s,0.6941,118.56,Metric Spacetime Anomaly,229.63,MATCH: UCAC4 324-083825 (*),,
16h26m11.72s -25d03m02.01s,0.2237,98.2317,Gasious Substrate Schema,67.47,MATCH: CRTS J162606.7-250308 (RR*),,
16h31m48.20s -25d16m49.42s,0.4001,143.3914,Trefoil Metric Schema,76.69,MATCH: SFAM 195 (Rad),,
16h25m59.43s -23d56m20.71s,0.2938,231.7993,Solenoidal Metric Schema (Iron),85.94,MATCH: EM* SR    5 (TT*),,
16h25m08.48s -25d14m33.66s,0.2541,67.5203,Gasious Substrate Schema,44.05,MATCH: 2MASS J16251072-2515052 (Y*O),,
16h32m59.18s -24d17m56.89s,0.2106,209.1884,Minkowskian Baseline,144.82,MATCH: 2MASS J16330938-2417181 (SB*),,
16h29m43.28s -24d16m00.92s,0.4182,26.611,Trefoil Metric Schema,21.54,MATCH: BKLT J162941-241556 (*),,
16h29m52.78s -23d59m41.09s,0.3213,37.7443,Helical Metric Schema,118.89,MATCH: VSS   II-40 (*),,
16h25m16.89s -23d46m18.07s,0.3886,8.5851,Trefoil Metric Schema,161.35,MATCH: 2MASS J16252632-2344418 (Y*O),,
16h29m37.52s -24d03m47.72s,0.3121,82.223,Solenoidal Metric Schema (Iron),100.31,MATCH: 2MASS J16293249-2402347 (LM*),,
16h26m09.89s -25d11m08.31s,0.3213,59.9406,Helical Metric Schema,114.92,MATCH: UCAC4 324-083773 (Y*O),,
16h29m21.76s -24d46m05.27s,0.2429,79.5579,Gasious Substrate Schema,14.21,MATCH: BKLT J162920-244600 (*),,
16h24m08.59s -24d56m10.94s,0.2605,76.7308,Gasious Substrate Schema,33.01,MATCH: ROXR2  2 (X),,
16h27m06.41s -23d58m50.89s,0.3225,32.8421,Helical Metric Schema,64.23,MATCH: GES J16270429-2359485 (*),,
16h26m00.64s -25d30m51.07s,0.3822,9.7184,Trefoil Metric Schema,125.96,MATCH: Gaia DR2 6048934224890273152 (*),,
16h27m42.59s -23d38m40.08s,0.3149,86.1943,Solenoidal Metric Schema (Iron),118.97,MATCH: Gaia DR2 6050881215165635584 (RR*),,
16h31m15.35s -25d08m58.10s,0.388,172.4326,Trefoil Metric Schema,188.49,MATCH: [SHO89] 41 (Rad),,
16h29m16.99s -23d35m55.33s,0.3203,85.7343,Helical Metric Schema,122.65,MATCH: Gaia DR3 6050715841745574528 (EB*),,
16h27m13.42s -24d35m08.61s,0.291,29.4504,Solenoidal Metric Schema (Iron),18.32,MATCH: HGBS J162712.6-243523 (cor),,
16h26m47.14s -24d45m21.74s,0.2386,160.1116,Gasious Substrate Schema,5.42,MATCH: [GY92] 137 (*),,
16h25m13.60s -24d32m38.63s,0.4755,49.0187,Metric Spacetime Anomaly,40.82,MATCH: BKLT J162512-243310 (*),,
16h28m08.64s -25d37m49.09s,0.4038,7.8807,Trefoil Metric Schema,245.9,MATCH: 2MASS J16275223-2539349 (Y*?),,
16h24m52.09s -24d28m25.21s,0.224,20.5833,Gasious Substrate Schema,14.04,MATCH: ROC  3 (Rad),,
16h25m41.90s -24d11m53.30s,0.7852,40.5643,Metric Spacetime Anomaly,16.46,MATCH: BKLT J162541-241140 (*),,
16h32m50.37s -24d18m15.73s,0.3891,810.8594,Localized Torsional Inflection,205.86,MATCH: SFAM 132 (Rad),,
16h27m59.07s -24d14m08.02s,0.3609,44.4602,Trefoil Metric Schema,28.88,MATCH: BKLT J162758-241438 (*),,
16h30m18.11s -24d36m45.65s,0.4974,119.8248,Metric Spacetime Anomaly,111.01,MATCH: IRAS 16271-2429 (FIR),,
16h24m03.20s -24d31m05.49s,0.2208,89.4034,Gasious Substrate Schema,98.69,MATCH: Gaia DR3 6049324036119303552 (EB*),,
16h31m35.01s -24d26m31.30s,0.2437,14.9312,Gasious Substrate Schema,51.4,MATCH: 2MASS J16313124-2426281 (Y*O),,
16h25m33.07s -24d37m08.27s,0.2143,475.5537,Minkowskian Baseline,20.17,MATCH: BKLT J162534-243723 (*),,
16h30m30.38s -24d55m58.45s,0.239,3.8217,Gasious Substrate Schema,114.4,MATCH: IRAS 16275-2447 (IR),,
16h28m20.12s -24d27m34.64s,0.2663,142.7088,Localized Torsional Inflection,10.58,MATCH: Gaia DR2 6049104816692057472 (*),,
16h26m15.87s -24d08m28.96s,0.3431,20.6039,Helical Metric Schema,48.34,MATCH: BKLT J162613-240902 (*),,
16h29m12.42s -25d02m05.26s,0.276,4.5918,Gasious Substrate Schema,12.57,MATCH: GES J16291158-2501595 (*),,
16h23m32.42s -24d30m08.09s,0.2056,1.858,Minkowskian Baseline,144.53,MATCH: CRTS J162322.0-242933 (EB*),,
16h29m18.22s -23d44m41.29s,0.2552,53.2782,Gasious Substrate Schema,92.92,MATCH: [L89] R28 (PoC),,
16h24m27.64s -24d13m21.76s,0.2584,137.566,Gasious Substrate Schema,9.69,MATCH: BKLT J162428-241319 (*),,
16h28m53.57s -24d22m12.84s,0.2449,9.4626,Gasious Substrate Schema,25.5,MATCH: BKLT J162852-242159 (*),,
16h30m05.38s -23d36m45.78s,0.3346,5.8159,Helical Metric Schema,120.33,MATCH: 2MASS J16301344-2337324 (Y*?),,
16h25m52.20s -24d04m11.84s,0.4614,211.3169,Localized Torsional Inflection,8.91,MATCH: [WMR2005] 4-55 (TT?),,
16h28m41.75s -24d39m03.34s,0.2421,205.9469,Gasious Substrate Schema,18.1,MATCH: BKLT J162842-243850 (*),,
16h25m24.99s -24d07m40.80s,0.4249,402.3158,Trefoil Metric Schema,14.63,MATCH: 2MASS J16252546-2407276 (*),,
16h27m57.98s -25d05m17.52s,0.301,45.9133,Solenoidal Metric Schema (Iron),65.19,MATCH: IRAS 16249-2459 (FIR),,
16h31m32.99s -24d21m06.21s,0.315,147.37,Solenoidal Metric Schema (Iron),108.42,MATCH: CRTS J163139.9-242015 (RR*),,
16h28m16.41s -24d52m08.83s,0.2083,31.552,Minkowskian Baseline,22.26,MATCH: BKLT J162816-245145 (*),,
16h29m29.16s -24d11m57.21s,0.225,45.6422,Gasious Substrate Schema,73.62,MATCH: BKLT J162932-241259 (*),,
16h29m45.11s -23d24m02.41s,0.3552,65.626,Helical Metric Schema,129.68,MATCH: DoAr 85 (Em*),,
16h31m44.37s -24d57m36.54s,0.2251,63.927,Gasious Substrate Schema,24.96,MATCH: HGBS J163145.6-245719 (cor),,
16h27m14.44s -23d32m43.41s,0.5132,257.0561,Metric Spacetime Anomaly,90.25,MATCH: 2MASS J16271895-2331380 (Ro*),,
16h24m44.85s -25d12m04.66s,0.2352,119.059,Gasious Substrate Schema,179.02,MATCH: 2MASS J16245628-2510353 (Or*),,
16h30m26.19s -24d55m05.19s,0.3463,56.5301,Helical Metric Schema,61.51,MATCH: UCAC4 326-082222 (*),,
16h25m08.44s -24d10m25.59s,1.1982,101.3909,Baryonic Metric Substrate,27.46,MATCH: BKLT J162510-241026 (*),,
16h23m28.07s -24d52m27.63s,0.297,332.5841,Solenoidal Metric Schema (Iron),7.13,MATCH: BKLT J162327-245216 (Or*),,
16h28m54.19s -23d39m59.29s,0.192,175.1559,Minkowskian Baseline,200.25,MATCH: Elia 2-73 (*),,
16h23m53.88s -25d02m19.87s,0.9455,167.0189,Baryonic Metric Substrate,204.91,MATCH: RX J1624.0-2459 (X),,
16h27m03.01s -24d42m59.28s,0.2005,30.2673,Minkowskian Baseline,20.3,MATCH: [GWW98] HH 224 NW2 (HH),,
16h29m44.06s -23d41m41.00s,0.4213,292.5522,Localized Torsional Inflection,34.83,MATCH: CRTS J162941.7-234133 (RR*),,
16h28m58.53s -24d18m27.25s,0.4258,97.1263,Trefoil Metric Schema,15.15,MATCH: BKLT J162858-241814 (*),,
16h26m48.09s -24d08m32.07s,0.1953,31.2439,Minkowskian Baseline,37.97,MATCH: 2MASS J16265012-2408065 (*),,
16h24m37.75s -25d06m29.26s,0.3186,27.497,Solenoidal Metric Schema (Iron),42.98,MATCH: NVSS J162434-250630 (Rad),,
16h26m25.62s -24d46m53.60s,0.2267,26.2391,Gasious Substrate Schema,18.09,MATCH: BKLT J162624-244658 (*),,
16h26m37.03s -24d13m40.21s,0.8546,218.0337,Baryonic Metric Substrate,14.2,MATCH: ROX C07 (X),,
16h28m04.94s -24d23m11.48s,0.2287,62.9051,Gasious Substrate Schema,28.78,MATCH: BKLT J162804-242244 (*),,
16h30m57.14s -24d01m16.77s,0.3907,121.0241,Trefoil Metric Schema,117.52,MATCH: IRAS 16280-2353 (FIR),,
16h27m59.76s -25d10m16.69s,0.3984,6.5119,Trefoil Metric Schema,93.42,MATCH: UCAC4 325-084883 (*),,
16h29m09.34s -25d33m44.89s,0.2833,102.4903,Solenoidal Metric Schema (Iron),36.98,MATCH: 1RXS J162910.2-253420 (X),,
16h31m19.94s -23d40m00.55s,0.4508,57.2293,Metric Spacetime Anomaly,44.55,MATCH: NVSS J163118-233922 (Rad),,
16h29m24.02s -24d22m31.23s,0.2693,158.894,Gasious Substrate Schema,5.99,MATCH: BKLT J162924-242225 (*),,
16h24m17.59s -25d11m31.62s,0.5733,24.1951,Metric Spacetime Anomaly,90.68,MATCH: TYC 6798-269-1 (Y*?),,
16h26m59.32s -23d45m03.13s,0.302,1.4379,Solenoidal Metric Schema (Iron),84.11,MATCH: Gaia DR3 6050875550107112192 (*),,
16h25m11.38s -23d42m31.75s,0.3752,37.3423,Trefoil Metric Schema,108.09,MATCH: DoAr 18 (Em*),,
16h31m12.53s -23d49m39.65s,0.2586,116.88,Localized Torsional Inflection,224.6,MATCH: [SHO89] 40 (Rad),,
16h28m20.23s -25d04m51.99s,0.2819,8.4823,Solenoidal Metric Schema (Iron),89.55,MATCH: [WMR2005] 3-19 (TT?),,
16h30m10.22s -24d37m32.03s,0.2014,107.5139,Minkowskian Baseline,105.91,MATCH: IRAS 16271-2429 (FIR),,
16h25m15.96s -25d15m53.13s,0.1785,134.5814,Minkowskian Baseline,82.92,MATCH: 2MASS J16251097-2515049 (Y*O),,
16h32m19.05s -24d19m36.96s,0.2419,115.3567,Gasious Substrate Schema,133.4,MATCH: HGBS J163212.3-242114 (cor),,
16h23m49.89s -23d55m11.08s,0.2855,20.7101,Solenoidal Metric Schema (Iron),130.84,MATCH: Gaia DR3 6049402337667126656 (RR*),,
16h33m04.05s -24d15m40.32s,0.5955,25.0469,Metric Spacetime Anomaly,122.15,MATCH: 2MASS J16330938-2417181 (SB*),,
16h25m38.56s -24d43m55.24s,0.3166,36.4816,Solenoidal Metric Schema (Iron),16.86,MATCH: BKLT J162537-244408 (*),,
16h26m52.26s -23d48m35.55s,0.5113,14.1238,Metric Spacetime Anomaly,79.62,MATCH: [HL2013] 246.72921-23.82935 (IR),,
16h27m22.73s -23d57m22.13s,0.2514,93.3378,Gasious Substrate Schema,85.96,MATCH: [WMR2005] 4-62 (TT?),,
16h29m03.95s -24d39m18.26s,0.3469,191.9713,Localized Torsional Inflection,24.41,MATCH: BKLT J162905-243927 (*),,
16h28m04.28s -24d19m41.37s,1.3191,4.3593,Metric Spacetime Anomaly,13.26,MATCH: BKLT J162805-241950 (*),,
16h30m08.30s -24d14m14.13s,0.7148,173.0901,Metric Spacetime Anomaly,112.54,MATCH: UCAC4 329-081244 (Ro*),,
16h29m06.97s -24d57m01.20s,0.2423,10.3929,Gasious Substrate Schema,93.06,MATCH: SFAM  59 (Rad),,
16h31m10.39s -25d09m55.77s,0.318,9.0316,Solenoidal Metric Schema (Iron),128.73,MATCH: [SHO89] 41 (Rad),,
16h30m46.67s -24d55m33.32s,0.7689,56.8059,Metric Spacetime Anomaly,79.99,MATCH: HGBS J163052.5-245538 (cor),,
16h27m05.20s -24d08m52.09s,0.1974,35.7273,Minkowskian Baseline,13.51,MATCH: BKLT J162705-240854 (*),,
16h28m02.99s -24d38m57.79s,0.407,188.6079,Trefoil Metric Schema,13.68,MATCH: BKLT J162802-243907 (*),,
16h28m56.24s -23d30m54.23s,0.4383,104.3568,Trefoil Metric Schema,13.12,MATCH: 2MASS J16285604-2331070 (Y*O),,
16h30m04.30s -25d07m43.90s,0.2891,149.9957,Solenoidal Metric Schema (Iron),93.61,MATCH: 1RXS J163010.1-250834 (X),,
16h23m09.48s -24d08m55.06s,0.2069,39.5302,Minkowskian Baseline,35.63,MATCH: Gaia DR2 6049393202272652800 (*),,
16h24m48.06s -24d54m40.31s,0.8493,37.5966,Baryonic Metric Substrate,75.1,MATCH: BKLT J162450-245331 (*),,
16h32m16.06s -24d06m36.24s,0.3301,14.5428,Helical Metric Schema,52.2,MATCH: CRTS J163213.6-240718 (RR*),,
16h23m29.09s -25d02m07.37s,0.3513,50.6637,Helical Metric Schema,126.82,MATCH: NVSS J162325-250403 (Rad),,
16h32m41.07s -24d46m45.01s,0.1977,69.4099,Minkowskian Baseline,180.28,MATCH: [L89] R58 (PoC),,
16h27m49.56s -23d38m02.17s,0.4975,63.658,Metric Spacetime Anomaly,171.31,MATCH: LB   314 (blu),,
16h29m58.33s -24d44m33.82s,0.3918,340.2099,Trefoil Metric Schema,152.72,MATCH: SFAM 179 (Rad),,
16h25m01.23s -24d20m37.52s,0.2957,83.9633,Solenoidal Metric Schema (Iron),20.1,MATCH: BKLT J162500-242023 (*),,
16h28m36.93s -23d40m59.57s,0.2511,71.2626,Gasious Substrate Schema,284.79,MATCH: Elia 2-73 (*),,
16h24m31.85s -24d15m17.56s,0.206,42.9037,Minkowskian Baseline,52.74,MATCH: BKLT J162428-241524 (*),,
16h32m01.82s -24d33m20.90s,0.1987,32.5136,Minkowskian Baseline,82.3,MATCH: JCMTSF J163201.4-243443 (smm),,
16h31m52.03s -24d35m39.43s,0.2228,17.5709,Gasious Substrate Schema,101.05,MATCH: JCMTSE J163159.2-243514 (smm),,
16h27m02.64s -23d57m38.29s,0.1824,227.2844,Minkowskian Baseline,76.74,MATCH: [WMR2005] 4-42 (TT?),,
16h29m08.54s -23d27m23.43s,0.4023,266.5506,Localized Torsional Inflection,115.24,MATCH: ATO J247.2590-23.4358 (LP*),,
16h28m57.87s -24d57m27.45s,0.201,565.8723,Minkowskian Baseline,96.28,MATCH: 2MASS J16285084-2457145 (Or*),,
16h25m41.30s -24d06m31.84s,0.2036,82.5433,Minkowskian Baseline,23.98,MATCH: BKLT J162542-240618 (*),,
16h27m14.90s -25d20m52.14s,0.1881,65.7993,Minkowskian Baseline,205.68,MATCH: UCAC4 323-086574 (*),,
16h27m51.69s -25d25m20.69s,0.6389,91.031,Metric Spacetime Anomaly,98.14,MATCH: 1RXS J162756.9-252412 (X),,
16h29m42.11s -24d47m54.72s,0.2433,6.3165,Gasious Substrate Schema,208.19,MATCH: GES J16292740-2448521 (*),,
16h28m36.40s -25d37m00.49s,0.262,61.8972,Gasious Substrate Schema,175.84,MATCH: SFAM  39 (Rad),,
16h32m36.16s -24d54m33.07s,0.2125,18.3583,Minkowskian Baseline,96.93,MATCH: [L89] R59 (PoC),,
16h28m25.74s -23d41m48.55s,0.2457,68.6417,Gasious Substrate Schema,187.01,MATCH: Gaia DR3 6050878986081093760 (EB*),,
16h31m13.43s -24d46m25.80s,0.2962,15.1405,Solenoidal Metric Schema (Iron),165.29,MATCH: UCAC4 327-080388 (*),,
16h31m20.99s -25d01m52.27s,0.2085,108.805,Minkowskian Baseline,48.1,MATCH: HGBS J163119.6-250107 (cor),,
16h31m07.44s -24d46m41.33s,0.2794,107.4067,Gasious Substrate Schema,133.89,MATCH: SFAM 102 (Rad),,
16h29m36.36s -25d03m08.52s,0.2514,80.56,Gasious Substrate Schema,58.03,MATCH: UCAC4 325-085008 (*),,
16h28m12.70s -24d36m35.46s,0.382,81.5553,Trefoil Metric Schema,32.33,MATCH: [GWW98] A3 (HH),,
16h29m36.02s -24d46m06.28s,0.278,15.8905,Gasious Substrate Schema,155.52,MATCH: BKLT J162924-244553 (*),,
16h32m07.13s -24d40m27.05s,0.2937,47.9993,Solenoidal Metric Schema (Iron),3.1,MATCH: [JDH94] Oph    5 (*),,
16h29m22.11s -25d08m46.85s,0.5162,98.0556,Metric Spacetime Anomaly,107.99,MATCH: UCAC4 325-084996 (Y*?),,
16h26m33.67s -24d36m21.90s,0.2122,155.1275,Minkowskian Baseline,11.22,MATCH: [GY92]  65 (*),,
16h29m23.24s -25d22m37.83s,0.2245,7.349,Gasious Substrate Schema,32.59,MATCH: Gaia DR3 6046021790385647616 (*),,
16h32m40.68s -24d09m10.77s,0.3397,74.1398,Helical Metric Schema,199.27,MATCH: 2MASS J16325285-2411001 (*),,
16h26m59.48s -25d04m29.47s,0.3475,209.265,Helical Metric Schema,114.75,MATCH: UCAC4 325-084823 (*),,
16h26m48.43s -25d08m20.06s,0.2284,205.3305,Localized Torsional Inflection,99.72,MATCH: 2MASS J16265576-2508150 (*),,
16h25m44.41s -24d27m27.00s,0.5559,54.7855,Metric Spacetime Anomaly,19.53,MATCH: BKLT J162543-242724 (*),,
16h29m56.71s -24d35m33.87s,0.3179,15.5332,Solenoidal Metric Schema (Iron),159.43,MATCH: Gaia DR3 6050587336322851072 (RR*),,
16h26m41.64s -25d06m39.51s,0.2486,69.4748,Gasious Substrate Schema,169.87,MATCH: 2MASS J16262925-2507041 (Or*),,
16h29m26.08s -23d35m45.36s,0.252,504.7553,Localized Torsional Inflection,159.5,MATCH: Gaia DR3 6050713165981836800 (EB*),,
16h25m37.25s -25d35m50.63s,0.1919,156.5035,Minkowskian Baseline,91.01,MATCH: 2MASS J16253502-2534244 (PM*),,
16h31m01.12s -24d12m19.64s,0.7793,208.0262,Metric Spacetime Anomaly,136.93,MATCH: 1RXS J163100.2-241436 (X),,
16h28m00.91s -23d37m50.31s,0.2903,16.6437,Solenoidal Metric Schema (Iron),158.08,MATCH: 2MASS J16281100-2336347 (*),,
16h26m53.46s -24d29m19.25s,0.22,71.2292,Minkowskian Baseline,35.94,MATCH: [INT2003] BF-S3 (X),,
16h28m18.50s -24d08m59.12s,0.3408,146.9697,Helical Metric Schema,19.65,MATCH: BKLT J162819-240908 (EB*),,
16h28m52.39s -24d45m25.72s,0.429,129.3545,Localized Torsional Inflection,40.25,MATCH: AOC J162855.25-244515.6 (Y*?),,
16h29m10.23s -24d16m34.91s,0.4467,181.2253,Trefoil Metric Schema,10.57,MATCH: BKLT J162909-241641 (*),,
16h27m16.43s -23d46m33.19s,0.3209,139.4865,Helical Metric Schema,102.71,MATCH: Gaia DR3 6050874725473381248 (*),,
16h29m18.48s -25d41m08.60s,0.2932,66.6799,Solenoidal Metric Schema (Iron),34.77,MATCH: UCAC4 322-084733 (*),,
16h29m05.43s -23d37m29.00s,0.2298,55.1635,Gasious Substrate Schema,140.49,MATCH: Gaia DR3 6050715841745574528 (EB*),,
16h27m07.95s -23d58m27.63s,0.4071,14.2801,Trefoil Metric Schema,94.86,MATCH: GES J16270429-2359485 (*),,
16h30m06.98s -25d13m43.40s,0.3674,217.6913,Trefoil Metric Schema,81.48,MATCH: SFAM 180 (Rad),,
TB7,,,,,,,
--- INITIATING VOLUMETRIC METRIC SCAN ---,,,,,,,
"Target: RA 5.644, DEC -69.101",,,,,,,
Depth: 160000 XYZ,Radius: 10,,,,,,
Scanning Volume... Sampling 418 points.,,,,,,,
Structure Detected: 418 metric nodes.,,,,,,,
FULL SIMBAD REALITY CHECK - ALL NODES,,,,,,TB7,
PREDICTED COORDINATES,MODE (m),HELICITY,PREDICTED IDENTITY,OFFSET,REALITY CHECK,Closest OFFSET,0.04
05h38m37.72s -69d06m00.57s,0.7677,113.3069,Metric Spacetime Anomaly,1.41,MATCH: Cl* NGC 2070    SMB    1449 (*),Average OFFSET,1.04777512
05h38m38.22s -69d06m12.02s,0.3954,25.2043,Trefoil Metric Schema,1.96,MATCH: [P93]   647 (*),Max OFFSET,2.82
05h38m38.22s -69d06m11.18s,0.258,364.0118,Localized Torsional Inflection,1.82,MATCH: Cl* NGC 2070    SMB     327 (*),Number of Close Matches(OFFSET < 1 arcsecond),205
05h38m37.93s -69d05m59.07s,0.3713,69.1227,Trefoil Metric Schema,1.35,MATCH: [CCE2018] 1917 (*),,
05h38m40.23s -69d05m58.79s,0.4508,15.302,Metric Spacetime Anomaly,0.49,MATCH: Cl* NGC 2070     MH      47 (*),No SIMBAD Match,0
05h38m38.90s -69d06m03.79s,0.2068,121.9255,Minkowskian Baseline,0.77,MATCH: Cl* NGC 2070     MH       7 (*),,
05h38m38.54s -69d06m02.10s,1.1537,201.1537,Localized Torsional Inflection,1.86,MATCH: [CCE2018] 1639 (*),Structure Type,Count
05h38m38.56s -69d05m58.51s,0.5038,18.4727,Metric Spacetime Anomaly,1.86,MATCH: Cl* NGC 2070    SMB     506 (*),Gasious Substrate Schema,99
05h38m36.98s -69d06m05.40s,1.8867,33.1927,Metric Spacetime Anomaly,0.99,MATCH: Cl* NGC 2070    SMB    1375 (*),Metric Spacetime Anomaly,74
05h38m37.36s -69d06m04.15s,0.2118,207.3282,Minkowskian Baseline,1.43,MATCH: Cl* NGC 2070    SMB    1375 (*),Minkowskian Baseline,62
05h38m38.26s -69d05m57.79s,0.2088,87.1858,Minkowskian Baseline,0.76,MATCH: Cl* NGC 2070    SMB     506 (*),Solenoidal Metric Schema (Iron),48
05h38m38.49s -69d05m59.93s,0.4781,54.2167,Localized Torsional Inflection,0.85,MATCH: Cl* NGC 2070    SMB    1191 (*),Trefoil Metric Schema,45
05h38m37.44s -69d06m14.80s,0.34,113.5868,Helical Metric Schema,0.94,MATCH: [CCE2018] 1368 (*),Helical Metric Schema,41
05h38m37.18s -69d06m03.37s,0.7267,126.2346,Metric Spacetime Anomaly,0.82,MATCH: Cl* NGC 2070    SMB     606 (*),Localized Torsional Inflection,37
05h38m37.91s -69d06m03.06s,0.3332,333.2199,Localized Torsional Inflection,0.92,MATCH: Cl* NGC 2070    SMB    1034 (*),Baryonic Metric Substrate,8
05h38m38.75s -69d06m11.46s,1.9805,164.5067,Spacetime Curvature Limit (Black Hole),0.5,MATCH: Cl* NGC 2070     MH       3 (*),Spacetime Curvature Limit (Black Hole),4
05h38m39.16s -69d06m03.31s,0.6221,0.0812,Metric Spacetime Anomaly,0.86,MATCH: Cl* NGC 2070     MH       7 (*),,
05h38m39.17s -69d06m06.97s,0.2203,99.0861,Gasious Substrate Schema,1.17,MATCH: Cl* NGC 2070     MH       4 (*),,
05h38m37.86s -69d05m53.03s,0.2066,259.8792,Minkowskian Baseline,0.97,MATCH: [CCE2018] 1982 (*),,
05h38m38.86s -69d05m54.95s,0.2434,72.2665,Gasious Substrate Schema,1.25,MATCH: Cl* NGC 2070    SMB     511 (*),,
05h38m37.70s -69d06m00.32s,0.3397,0.419,Helical Metric Schema,1.4,MATCH: [CCE2018] 1917 (*),,
05h38m37.09s -69d06m07.94s,0.2682,266.2342,Gasious Substrate Schema,1.52,MATCH: Cl* NGC 2070    SMB     803 (*),,
05h38m39.83s -69d06m10.56s,0.2814,63.4145,Solenoidal Metric Schema (Iron),0.84,MATCH: [HSH95]   174 (*),,
05h38m37.13s -69d06m09.47s,0.5136,86.9482,Metric Spacetime Anomaly,1.24,MATCH: [CCE2018] 1564 (*),,
05h38m39.14s -69d06m04.86s,0.2807,5.1833,Solenoidal Metric Schema (Iron),0.97,MATCH: Cl* NGC 2070     MH      14 (*),,
05h38m39.09s -69d06m08.33s,0.2183,148.59,Minkowskian Baseline,0.54,MATCH: Cl* NGC 2070     MH       6 (*),,
05h38m40.19s -69d06m10.38s,0.5735,86.6236,Metric Spacetime Anomaly,0.35,MATCH: Cl* NGC 2070     MH      54 (*),,
05h38m37.88s -69d06m12.68s,0.2172,115.6865,Minkowskian Baseline,1.33,MATCH: [CCE2018] 1376 (*),,
05h38m38.13s -69d05m57.70s,0.2383,25.4636,Gasious Substrate Schema,1.21,MATCH: Cl* NGC 2070    SMB     506 (*),,
05h38m39.86s -69d06m02.91s,0.2235,77.4112,Gasious Substrate Schema,0.3,MATCH: Cl* NGC 2070     MH      32 (*),,
