SECTOR A,Singularities,,,,,ANALYSIS,
06h32m49.45s +17d38m00.90s,0.4392,312.3874,Localized Torsional Inflection,96.98,MATCH: RX J0632.9+1737 (X),,
06h31m34.06s +17d53m34.31s,0.3427,53.9165,Helical Metric Schema,52.69,MATCH: V* CM Gem (EB*),,
06h33m18.46s +17d49m30.12s,0.6636,23.6375,Metric Spacetime Anomaly,69.7,MATCH: 2MASS J06331927+1750390 (*),,
06h34m39.96s +17d43m31.12s,0.7344,109.9169,Metric Spacetime Anomaly,50.12,MATCH: Gaia DR2 3371011395595253888 (*),,
06h31m22.07s +17d26m26.70s,0.4876,17.35,Metric Spacetime Anomaly,33.56,MATCH: 2MASS J06311983+1726166 (*),,
06h35m10.75s +18d11m07.68s,0.2874,79.7775,Solenoidal Metric Schema (Iron),50.52,MATCH: ZTF J063512.58+181024.4 (EB*),,
06h35m17.14s +17d15m53.42s,0.5939,27.1155,Metric Spacetime Anomaly,167.59,MATCH: TYC 1333-1220-1 (*),,
06h31m45.63s +17d56m43.18s,0.3688,18.5946,Trefoil Metric Schema,44.42,MATCH: TYC 1332-1278-1 (*),,
06h33m33.01s +17d39m59.47s,0.3378,73.6082,Helical Metric Schema,46.78,MATCH: UCAC4 539-028922 (V*),,
06h34m11.18s +17d27m58.23s,1.2971,165.2216,Localized Torsional Inflection,61.3,MATCH: 2MASS J06341333+1727052 (AB?),,
06h33m30.79s +17d48m46.01s,0.212,160.6265,Minkowskian Baseline,23.5,MATCH: NuSTAR J063329+1748.6 (X),,
06h33m27.16s +17d36m00.72s,0.2884,28.2348,Solenoidal Metric Schema (Iron),57.93,MATCH: ZTF J063329.69+173515.5 (RS*),,
06h34m20.29s +18d09m35.63s,0.2334,11.4194,Gasious Substrate Schema,86.42,MATCH: UCAC4 541-029390 (*),,
06h35m44.14s +17d40m31.92s,0.8035,599.4262,Localized Torsional Inflection,115.97,MATCH: 2MASS J06353603+1740311 (HB*),,
06h34m15.58s +17d46m48.33s,0.3891,16.3844,Trefoil Metric Schema,113.38,MATCH: 2MASS J06341604+1748417 (S*?),,
06h34m26.20s +17d37m07.43s,1.0313,32.8533,Baryonic Metric Substrate,88.13,MATCH: Gaia DR3 3371003836449609088 (RR*),,
06h35m09.19s +17d28m52.56s,0.211,104.0949,Minkowskian Baseline,55.2,MATCH: 2MASS J06350572+1729168 (RG*),,
06h34m42.77s +17d15m20.52s,0.543,279.4914,Metric Spacetime Anomaly,80,MATCH: Gaia DR3 3370956660532217728 (EB*),,
06h35m52.63s +17d46m26.08s,0.2177,168.7256,Minkowskian Baseline,145.54,MATCH: 2MASS J06354674+1744273 (LP?),,
06h35m16.48s +17d41m53.52s,0.2854,236.8954,Solenoidal Metric Schema (Iron),40.61,MATCH: Gaia DR3 3371007753462937088 (*),,
06h34m52.49s +17d43m21.04s,0.7803,11.8607,Metric Spacetime Anomaly,43.79,MATCH: Gaia DR3 3371011116419998080 (*),,
06h34m01.63s +17d07m36.35s,0.3773,24.4905,Trefoil Metric Schema,23.3,MATCH: Gaia DR3 3370948242393411200 (EB*),,
06h34m01.20s +17d49m50.77s,0.2544,117.7562,Gasious Substrate Schema,85.71,MATCH: ATO J098.5113+17.8077 (EB*),,
06h33m26.02s +17d58m57.84s,0.545,312.1352,Localized Torsional Inflection,101.5,MATCH: 2MASS J06332429+1800363 (RG*),,
06h32m08.16s +18d14m15.36s,0.9907,10.823,Baryonic Metric Substrate,81.17,MATCH: TYC 1333-695-1 (*),,
06h34m54.63s +17d53m59.27s,0.2645,9.7017,Gasious Substrate Schema,59.56,MATCH: 2MASS J06345455+1754589 (RG*),,
06h31m31.85s +17d51m59.51s,0.3857,136.4558,Localized Torsional Inflection,101.2,MATCH: 2MASS J06312933+1753341 (RG*),,
06h32m34.35s +17d33m03.62s,0.2899,86.2204,Solenoidal Metric Schema (Iron),149.48,MATCH: ZTF J063240.61+173503.3 (EB*),,
06h31m06.56s +17d39m28.27s,0.2699,0.8694,Gasious Substrate Schema,156.02,MATCH: EPIC 202071645.01 (err),,
06h33m56.29s +17d08m17.68s,0.4877,92.8502,Metric Spacetime Anomaly,88.47,MATCH: Gaia DR3 3370947825780235648 (EB*),,
06h35m51.62s +17d22m51.02s,0.3723,103.2781,Trefoil Metric Schema,90.62,MATCH: 2MASS J06354607+1722075 (RG*),,
06h36m37.66s +17d36m24.18s,0.4546,452.509,Localized Torsional Inflection,43.91,MATCH: 2MASS J06363843+1735416 (HB*),,
06h34m15.00s +17d53m39.45s,0.2971,18.1012,Solenoidal Metric Schema (Iron),156.41,MATCH: 2MASS J06341882+1756060 (RG*),,
06h36m03.24s +17d38m24.50s,0.249,32.2594,Gasious Substrate Schema,40.3,MATCH: 2MASS J06360072+1738428 (RG*),,
06h34m53.63s +17d09m57.27s,0.2336,79.4738,Gasious Substrate Schema,107.48,MATCH: HBHA 1716-07 (Em*),,
06h35m15.28s +17d37m19.38s,0.1883,41.9115,Minkowskian Baseline,58.52,MATCH: 2MASS J06351699+1738125 (RG*),,
06h35m15.37s +17d53m48.11s,0.246,212.3844,Gasious Substrate Schema,128.43,MATCH: TYC 1333-1332-1 (*),,
06h34m40.30s +17d48m52.55s,1.3627,54.2234,Metric Spacetime Anomaly,103.34,MATCH: Gaia DR3 3371012323308156032 (*),,
06h33m41.77s +17d41m06.79s,0.2676,95.7202,Gasious Substrate Schema,76.05,MATCH: 2MASS J06334644+1740304 (HB*),,
06h34m21.20s +17d46m16.13s,0.3936,3.9889,Trefoil Metric Schema,143.33,MATCH: Gaia DR3 3371059189988973184 (EB*),,
06h33m30.63s +18d14m40.69s,0.3974,55.6483,Trefoil Metric Schema,126.39,MATCH: ZTF J063322.88+181542.1 (EB*),,
06h31m02.53s +17d53m23.62s,0.3268,4.8819,Helical Metric Schema,20.1,MATCH: UCAC4 540-028967 (*),,
06h34m30.37s +18d21m58.42s,0.9133,135.0668,Baryonic Metric Substrate,93.51,MATCH: TYC 1333-1319-1 (*),,
06h35m45.20s +18d06m06.37s,0.212,1.0597,Minkowskian Baseline,70.91,MATCH: Gaia DR2 3371165464661788160 (*),,
06h34m58.73s +17d26m37.04s,0.7652,24.1213,Metric Spacetime Anomaly,101.02,MATCH: IRAS 06319+1728 (LP*),,
06h36m18.43s +17d34m24.24s,0.2592,37.8893,Gasious Substrate Schema,104.81,MATCH: UCAC4 538-030346 (*),,
06h32m06.23s +17d50m38.58s,0.1937,1.8167,Minkowskian Baseline,100.51,MATCH: TYC 1333-137-1 (HB*),,
06h34m12.59s +18d21m26.23s,0.288,23.761,Solenoidal Metric Schema (Iron),55.36,MATCH: Gaia DR3 3371369385410292992 (*),,
06h36m29.81s +17d54m25.11s,0.9441,64.1482,Baryonic Metric Substrate,118.75,MATCH: PM2000 527780 (*),,
06h31m34.81s +18d01m16.64s,0.3246,182.5233,Helical Metric Schema,143.73,MATCH: UCAC4 541-028508 (*),,
06h34m55.17s +17d18m30.09s,0.3696,227.7873,Trefoil Metric Schema,96.9,MATCH: 2MASS J06350183+1718473 (RG*),,
06h33m53.77s +17d26m08.66s,0.1779,0.0578,Minkowskian Baseline,196.2,MATCH: UCAC4 537-029366 (*),,
06h34m07.23s +17d35m58.45s,0.2307,23.1922,Gasious Substrate Schema,74.09,MATCH: 2MASS J06340634+1734454 (AB?),,
06h33m55.04s +18d06m13.29s,0.2417,126.2814,Gasious Substrate Schema,116.46,MATCH: 2MASS J06334762+1807023 (AB?),,
06h31m46.51s +17d22m12.94s,0.2847,62.2355,Solenoidal Metric Schema (Iron),44.96,MATCH: 2MASS J06314751+1721302 (*),,
06h33m45.95s +17d37m09.32s,0.2229,167.4308,Gasious Substrate Schema,105.46,MATCH: 2MASS J06335106+1738254 (*),,
06h35m33.19s +18d20m55.90s,0.2398,55.932,Gasious Substrate Schema,172.53,MATCH: Gaia DR2 3371184976696916864 (*),,
06h34m27.55s +17d27m19.63s,0.2941,3.4108,Solenoidal Metric Schema (Iron),61.03,MATCH: TYC 1333-986-1 (*),,
06h32m27.73s +17d38m39.37s,1.7739,14.2452,Metric Spacetime Anomaly,22.54,MATCH: Gaia DR3 3371041907042624384 (EB*),,
06h34m50.26s +17d41m47.43s,0.2496,53.0495,Gasious Substrate Schema,40.13,MATCH: Gaia DR3 3371010394865325312 (*),,
06h33m29.32s +18d13m07.57s,0.2407,151.8448,Localized Torsional Inflection,103.35,MATCH: 2MASS J06333161+1811295 (AB?),,
06h33m18.73s +17d16m12.54s,0.3691,49.1988,Trefoil Metric Schema,122.79,MATCH: UCAC4 537-029242 (*),,
06h33m24.77s +18d12m41.62s,0.4623,79.1113,Metric Spacetime Anomaly,121.34,MATCH: 2MASS J06333161+1811295 (AB?),,
06h31m59.91s +18d04m12.35s,0.3476,2.1607,Helical Metric Schema,64.4,MATCH: Gaia DR3 3371266654088543360 (EB*),,
06h34m09.71s +17d47m03.49s,0.1838,181.511,Minkowskian Baseline,114.47,MATCH: ZTF J063406.97+174515.8 (EB*),,
06h35m05.59s +17d53m14.74s,0.285,28.3047,Solenoidal Metric Schema (Iron),64.76,MATCH: ATO J098.7545+17.8896 (V*),,
06h32m13.06s +17d37m55.98s,0.2348,150.4531,Gasious Substrate Schema,68.01,MATCH: NVSS J063208+173739 (Rad),,
06h35m34.42s +17d33m09.44s,0.2168,10.6697,Minkowskian Baseline,117.25,MATCH: ZTF J063527.35+173209.9 (BY*),,
06h31m51.67s +17d26m30.79s,0.3429,32.1305,Helical Metric Schema,53.61,MATCH: ZTF J063152.17+172723.9 (RS*),,
06h34m54.99s +18d04m26.71s,0.4069,18.8894,Trefoil Metric Schema,98.91,MATCH: ATO J098.7548+18.0866 (EB*),,
06h34m32.62s +17d51m03.49s,0.1843,288.2266,Minkowskian Baseline,74.97,MATCH: UCAC4 540-029961 (*),,
06h35m16.09s +17d19m04.92s,0.2274,6.0652,Gasious Substrate Schema,13.57,MATCH: ZTF J063515.14+171904.1 (RS*),,
06h32m48.96s +17d43m03.11s,0.2709,225.445,Gasious Substrate Schema,180.79,MATCH: ZTF J063250.95+174601.8 (EB*),,
06h33m27.22s +17d43m42.66s,0.3884,47.625,Trefoil Metric Schema,127.02,MATCH: UCAC4 539-028925 (*),,
06h33m49.03s +18d21m59.75s,0.9711,193.1495,Baryonic Metric Substrate,42.83,MATCH: Gaia DR3 3371368702514257920 (*),,
06h35m02.73s +18d21m39.61s,0.3031,74.7259,Solenoidal Metric Schema (Iron),131.89,MATCH: TYC 1333-1239-1 (*),,
06h35m30.68s +17d39m48.68s,0.237,150.5275,Gasious Substrate Schema,87.42,MATCH: 2MASS J06353603+1740311 (HB*),,
06h34m04.19s +17d40m17.55s,0.2876,1.6725,Solenoidal Metric Schema (Iron),103.89,MATCH: RX J0633.9+1740 (*),,
06h33m27.74s +17d44m44.16s,0.2114,154.4569,Minkowskian Baseline,128.42,MATCH: UCAC4 539-028925 (*),,
06h33m08.92s +18d04m27.57s,0.2479,126.6638,Gasious Substrate Schema,103.65,MATCH: 2MASS J06330970+1802445 (RG*),,
06h35m46.22s +17d50m59.25s,0.3878,75.3757,Trefoil Metric Schema,79.19,MATCH: ZTF J063545.86+175218.3 (EB*),,
06h33m44.10s +17d06m24.91s,0.5246,3.9422,Metric Spacetime Anomaly,80.48,MATCH: 2MASS J06334396+1705044 (AB?),,
06h36m12.93s +18d01m38.70s,0.2069,96.4054,Minkowskian Baseline,77.99,MATCH: UCAC4 541-029944 (V*),,
06h34m04.33s +17d24m57.48s,0.2351,66.5971,Gasious Substrate Schema,86.52,MATCH: TYC 1333-1436-1 (*),,
06h33m32.11s +18d04m14.03s,0.1854,188.9012,Minkowskian Baseline,110.66,MATCH: Gaia DR3 3371081558180488576 (*),,
06h35m27.73s +17d33m29.92s,0.4624,80.1802,Metric Spacetime Anomaly,80.14,MATCH: ZTF J063527.35+173209.9 (BY*),,
06h33m24.46s +17d35m54.96s,0.3582,94.4448,Helical Metric Schema,83.2,MATCH: 2MASS J06332285+1734348 (X),,
06h35m31.06s +17d49m00.68s,0.2501,136.4145,Gasious Substrate Schema,39.67,MATCH: 2MASS J06353328+1748368 (HB*),,
06h34m29.37s +17d40m45.35s,0.3243,478.5784,Localized Torsional Inflection,80.23,MATCH: 2MASS J06342636+1739376 (RG*),,
06h34m22.22s +17d19m26.72s,0.267,68.2824,Gasious Substrate Schema,35.67,MATCH: UCAC4 537-029528 (*),,
06h33m05.79s +17d52m00.05s,0.293,19.3852,Solenoidal Metric Schema (Iron),40.37,MATCH: TYC 1333-634-1 (*),,
06h35m30.16s +17d23m28.62s,0.2578,68.5147,Gasious Substrate Schema,108.47,MATCH: Gaia DR3 3370981983659281280 (EB*),,
06h34m51.77s +17d45m06.98s,0.4209,6.3669,Trefoil Metric Schema,44.62,MATCH: Gaia DR3 3371012082789979904 (*),,
06h33m43.70s +17d34m39.69s,0.2555,2.9133,Gasious Substrate Schema,67.91,MATCH: USNO-B1.0 1075-00135812 (X),,
06h36m37.13s +18d00m41.66s,0.5404,4.1357,Metric Spacetime Anomaly,115.9,MATCH: Gaia DR3 3371112516302224384 (EB*),,
06h34m26.78s +17d41m18.10s,0.4405,37.2189,Trefoil Metric Schema,56.59,MATCH: TYC 1333-414-1 (*),,
06h35m14.30s +18d05m24.82s,0.8484,208.0014,Baryonic Metric Substrate,93.06,MATCH: HD 259979 (PM*),,
06h34m34.58s +17d35m44.11s,0.2263,136.8245,Gasious Substrate Schema,61.34,MATCH: Gaia DR3 3371003836449609088 (RR*),,
06h32m34.45s +17d25m24.82s,0.2637,5.293,Gasious Substrate Schema,76.35,MATCH: 2MASS J06323936+1724551 (RG*),,
06h33m19.67s +17d21m27.90s,0.2254,254.651,Gasious Substrate Schema,121.98,MATCH: TYC 1333-1060-1 (*),,
06h35m34.98s +17d53m08.04s,0.4071,5.0768,Trefoil Metric Schema,134.49,MATCH: 2MASS J06353632+1755211 (HB*),,
06h36m12.37s +17d57m10.57s,0.1862,156.1785,Minkowskian Baseline,76.72,MATCH: Gaia DR3 3371109935027181824 (EB*),,
06h33m13.16s +17d29m00.85s,0.4837,12.931,Metric Spacetime Anomaly,34.35,MATCH: ATO J098.3023+17.4928 (EB*),,
06h35m09.78s +17d16m08.65s,0.2475,16.3399,Gasious Substrate Schema,150.34,MATCH: 2MASS J06351097+1718380 (HB*),,
06h33m10.15s +18d07m37.65s,0.331,354.5327,Helical Metric Schema,19.31,MATCH: TYC 1333-1300-1 (*),,
06h33m51.36s +18d14m10.83s,0.78,81.0643,Metric Spacetime Anomaly,65.24,MATCH: ZTF J063355.67+181348.9 (EB*),,
06h32m31.56s +17d52m29.60s,0.2281,10.3092,Gasious Substrate Schema,20.47,MATCH: 2MASS J06323278+1752401 (*),,
06h35m18.91s +18d04m30.46s,0.4679,15.7122,Metric Spacetime Anomaly,54.41,MATCH: TYC 1333-211-1 (*),,
06h35m25.29s +17d42m50.50s,0.2548,87.1864,Localized Torsional Inflection,87.36,MATCH: Gaia DR3 3371008371938211968 (*),,
06h34m08.13s +18d11m19.68s,0.2003,409.4957,Minkowskian Baseline,106.75,MATCH: Gaia DR3 3371177967309709056 (EB*),,
06h34m21.24s +17d58m49.80s,0.296,8.4131,Solenoidal Metric Schema (Iron),130.26,MATCH: ZTF J063428.02+175722.8 (EB*),,
06h31m30.38s +17d58m13.44s,1.6116,256.3769,Spacetime Curvature Limit (Black Hole),147.09,MATCH: NVSS J063130+175547 (Rad),,
06h32m50.63s +17d25m49.66s,0.3794,24.151,Trefoil Metric Schema,93.23,MATCH: ZTF J063246.27+172659.1 (EB*),,
06h34m38.97s +18d03m39.21s,0.2315,57.939,Gasious Substrate Schema,216.44,MATCH: 2MASS J06345069+1805566 (RG*),,
06h34m26.17s +18d00m39.34s,0.5391,14.6672,Metric Spacetime Anomaly,158.79,MATCH: 2MASS J06343505+1759037 (HB*),,
06h33m00.87s +18d19m59.65s,0.236,63.2296,Gasious Substrate Schema,41.4,MATCH: UCAC4 542-029086 (Em*),,
06h35m19.32s +17d54m05.64s,0.248,100.4826,Gasious Substrate Schema,147.9,MATCH: TYC 1333-1332-1 (*),,
06h33m38.06s +17d14m32.99s,0.2485,67.2597,Gasious Substrate Schema,58.87,MATCH: UCAC4 537-029312 (*),,
06h32m52.96s +17d39m27.64s,1.712,102.1262,Spacetime Curvature Limit (Black Hole),121.42,MATCH: RX J0632.9+1737 (X),,
06h34m25.02s +17d43m43.90s,0.3317,154.0416,Helical Metric Schema,93.09,MATCH: TYC 1333-414-1 (*),,
06h35m20.17s +17d59m38.92s,0.2941,26.7065,Solenoidal Metric Schema (Iron),110.16,MATCH: TYC 1333-734-1 (HB*),,
06h34m06.52s +18d26m11.39s,0.1726,300.2379,Minkowskian Baseline,74.9,MATCH: Gaia DR3 3371370867175078272 (*),,
06h32m04.53s +18d10m54.75s,0.2955,244.4817,Solenoidal Metric Schema (Iron),48.9,MATCH: Gaia DR2 3371281218322452096 (Em*),,
06h31m23.73s +18d05m47.23s,0.2688,5.6342,Gasious Substrate Schema,104.75,MATCH: 2MASS J06313106+1805536 (HB*),,
06h34m11.96s +17d34m25.17s,0.3866,38.9927,Trefoil Metric Schema,82.83,MATCH: 2MASS J06340634+1734454 (AB?),,
06h32m55.37s +17d51m04.63s,0.2602,8.1723,Gasious Substrate Schema,85.43,MATCH: TYC 1333-485-1 (V*),,
06h32m21.43s +17d51m53.61s,0.2332,189.2484,Gasious Substrate Schema,111.45,MATCH: ZTF J063227.94+175255.0 (BY*),,
06h35m13.71s +17d59m22.48s,0.2543,217.9948,Gasious Substrate Schema,34.5,MATCH: 2MASS J06351302+1758494 (AB?),,
06h31m36.24s +18d02m05.45s,0.2356,77.1571,Gasious Substrate Schema,90.97,MATCH: UCAC4 541-028508 (*),,
06h32m54.05s +17d30m11.03s,0.3016,107.9878,Solenoidal Metric Schema (Iron),63.05,MATCH: ZTF J063249.65+173016.8 (LP*),,
06h35m16.79s +17d53m08.06s,0.4476,11.8665,Trefoil Metric Schema,86.42,MATCH: TYC 1333-1332-1 (*),,
06h32m18.35s +17d31m58.54s,0.2775,66.9204,Gasious Substrate Schema,52.7,MATCH: LEDA  136289 (G),,
06h33m49.51s +18d26m03.32s,0.2654,10.484,Gasious Substrate Schema,99.79,MATCH: UCAC4 543-030612 (V*),,
06h31m58.69s +17d38m25.70s,0.7127,181.3132,Metric Spacetime Anomaly,61.87,MATCH: LAMOST J063201.14+173734.7 (*),,
06h32m52.52s +18d13m06.10s,0.6793,164.4356,Metric Spacetime Anomaly,62.65,MATCH: TYC 1333-507-1 (*),,
06h34m58.32s +17d41m12.87s,0.2962,126.0217,Solenoidal Metric Schema (Iron),49.03,MATCH: Gaia DR3 3371007890901915264 (*),,
06h35m26.00s +17d48m03.57s,0.3564,320.5811,Localized Torsional Inflection,90.65,MATCH: TYC 1333-1098-1 (V*),,
06h32m15.74s +17d37m30.03s,0.507,13.0239,Metric Spacetime Anomaly,82.12,MATCH: LAMOST J063221.01+173800.5 (Pe*),,
06h36m15.41s +17d59m18.50s,0.212,475.8997,Minkowskian Baseline,113.3,MATCH: LAMOST J063607.49+175909.5 (*),,
06h34m46.21s +17d54m47.09s,1.9787,60.9072,Spacetime Curvature Limit (Black Hole),119.65,MATCH: 2MASS J06345455+1754589 (RG*),,
06h32m19.76s +17d18m15.62s,0.4307,25.0834,Trefoil Metric Schema,11.8,MATCH: 2MASS J06321939+1718261 (*),,
06h31m27.30s +17d25m00.65s,0.2907,3.1368,Solenoidal Metric Schema (Iron),11.39,MATCH: 2MASS J06312809+1724596 (*),,
06h31m48.85s +17d51m00.76s,0.1894,186.9401,Minkowskian Baseline,81.68,MATCH: 2MASS J06314998+1749406 (HB*),,
06h34m18.33s +17d56m53.95s,0.6159,438.9902,Localized Torsional Inflection,48.42,MATCH: 2MASS J06341882+1756060 (RG*),,
06h32m03.35s +17d54m20.86s,0.3001,45.3526,Solenoidal Metric Schema (Iron),93.65,MATCH: TYC 1333-593-1 (Pe*),,
06h33m20.35s +17d18m24.23s,0.2643,168.7263,Gasious Substrate Schema,83.07,MATCH: TYC 1333-1060-1 (*),,
06h32m42.90s +18d21m01.84s,0.1764,169.7933,Minkowskian Baseline,57.82,MATCH: TYC 1333-203-1 (*),,
06h33m48.45s +17d49m34.74s,0.354,6.0091,Helical Metric Schema,54.47,MATCH: USNO-B1.0 1078-00139792 (*),,
06h35m48.55s +17d44m18.53s,0.2983,59.184,Solenoidal Metric Schema (Iron),27.25,MATCH: 2MASS J06354674+1744273 (LP?),,
06h32m34.03s +17d15m04.52s,0.3158,68.7224,Solenoidal Metric Schema (Iron),33.61,MATCH: PM2000 509409 (*),,
06h33m09.69s +17d54m20.78s,0.2784,17.1101,Gasious Substrate Schema,52.48,MATCH: TYC 1333-372-1 (*),,
06h32m40.86s +17d12m57.50s,0.5403,34.3873,Metric Spacetime Anomaly,56.45,MATCH: 2MASS J06324436+1712316 (RG*),,
06h35m40.05s +17d38m19.46s,0.4294,65.8786,Trefoil Metric Schema,143.71,MATCH: 2MASS J06353603+1740311 (HB*),,
06h33m23.10s +17d25m43.78s,0.1771,72.5273,Minkowskian Baseline,79.27,MATCH: 2MASS J06332105+1726574 (HB*),,
06h32m54.74s +17d31m43.34s,0.3471,140.1439,Helical Metric Schema,113.05,MATCH: ZTF J063249.65+173016.8 (LP*),,
06h32m29.61s +18d18m26.94s,0.3893,402.8228,Trefoil Metric Schema,56.79,MATCH: LEDA  136268 (G),,
06h33m10.92s +17d09m47.96s,0.204,6.2237,Minkowskian Baseline,81.36,MATCH: LAMOST J063305.27+170956.1 (*),,
06h34m33.50s +17d34m25.57s,0.2798,260.1776,Gasious Substrate Schema,93.43,MATCH: 2MASS J06343901+1735157 (HB*),,
06h33m11.57s +17d52m51.13s,0.3142,0.08,Solenoidal Metric Schema (Iron),61.99,MATCH: USNO-B1.0 1078-00139187 (X),,
06h35m37.13s +18d03m40.20s,0.3488,49.9103,Helical Metric Schema,171.54,MATCH: TYC 1333-230-1 (*),,
06h33m24.61s +17d55m43.65s,0.2958,11.7227,Solenoidal Metric Schema (Iron),83.6,MATCH: 2XMM J063318.9+175521 (*),,
06h31m32.78s +17d45m35.48s,0.2176,11.9076,Minkowskian Baseline,138.12,MATCH: 2MASS J06312312+1745301 (*),,
06h35m19.02s +17d37m37.35s,0.2812,30.4477,Solenoidal Metric Schema (Iron),25.7,MATCH: ZTF J063518.91+173803.0 (RS*),,
06h33m22.59s +17d58m08.75s,0.2422,107.6516,Gasious Substrate Schema,66.17,MATCH: Gaia DR3 3371074750656069376 (*),,
06h33m19.86s +17d46m08.20s,0.2543,25.3454,Gasious Substrate Schema,72.7,MATCH: 2MASS J06331538+1745336 (**),,
06h35m47.04s +17d45m18.22s,0.2504,54.6758,Gasious Substrate Schema,51.11,MATCH: 2MASS J06354674+1744273 (LP?),,
06h34m42.51s +17d30m37.17s,0.2873,54.0246,Solenoidal Metric Schema (Iron),67.31,MATCH: TYC 1333-778-1 (*),,
06h33m43.86s +17d36m34.42s,0.2609,1.0517,Gasious Substrate Schema,97.14,MATCH: USNO-B1.0 1075-00135812 (X),,
06h32m52.83s +17d35m40.38s,0.7916,97.8825,Metric Spacetime Anomaly,122.26,MATCH: RX J0632.9+1737 (X),,
06h35m21.52s +18d17m23.60s,0.3079,5.9509,Solenoidal Metric Schema (Iron),208.27,MATCH: ATO J098.8817+18.2480 (EB*),,
06h32m39.97s +17d48m55.11s,0.4566,67.9128,Metric Spacetime Anomaly,83.13,MATCH: Gaia DR3 3371068913796874880 (EB*),,
06h32m39.44s +17d39m43.51s,0.2824,29.8732,Solenoidal Metric Schema (Iron),24.36,MATCH: RX J0632.6+1740 (X),,
06h36m02.29s +18d14m24.39s,0.1925,228.8252,Minkowskian Baseline,72.95,MATCH: ATO J099.0307+18.2378 (EB*),,
06h32m19.93s +17d26m28.03s,1.1081,197.1155,Baryonic Metric Substrate,88.85,MATCH: 2MASS J06321691+1727456 (RG*),,
06h35m11.68s +17d16m38.16s,0.2308,70.6338,Gasious Substrate Schema,120.28,MATCH: 2MASS J06351097+1718380 (HB*),,
06h33m25.70s +17d59m57.56s,0.4705,10.7979,Metric Spacetime Anomaly,43.63,MATCH: 2MASS J06332429+1800363 (RG*),,
06h34m40.17s +18d13m30.05s,0.2567,7.4609,Gasious Substrate Schema,100.55,MATCH: ZTF J063445.46+181223.6 (EB*),,
06h35m00.87s +17d13m07.24s,0.3864,43.6304,Trefoil Metric Schema,47.21,MATCH: Gaia DR2 3358945801669306112 (Em*),,
06h35m02.50s +17d31m26.06s,0.2632,207.5044,Gasious Substrate Schema,60.81,MATCH: ZTF J063459.14+173048.8 (EB*),,
06h33m26.73s +17d15m33.44s,0.4124,75.7442,Trefoil Metric Schema,10.64,MATCH: UCAC4 537-029242 (*),,
06h32m01.84s +17d46m56.74s,0.2574,55.9188,Gasious Substrate Schema,59.87,MATCH: UCAC4 539-028493 (*),,
06h32m17.22s +18d07m25.16s,0.1656,96.7158,Minkowskian Baseline,166.52,MATCH: Gaia DR3 3371267787963015936 (EB*),,
06h34m06.55s +18d03m12.21s,0.4395,50.9225,Trefoil Metric Schema,69.45,MATCH: 2MASS J06341127+1803291 (RG*),,
06h34m36.35s +17d15m41.34s,0.2746,6.505,Gasious Substrate Schema,112.68,MATCH: 2MASS J06343099+1714188 (RG*),,
06h35m46.53s +18d13m02.97s,0.2562,15.7998,Gasious Substrate Schema,65.44,MATCH: Gaia DR3 3371169377375191424 (EB*),,
06h33m16.26s +17d31m22.39s,0.2017,273.61,Minkowskian Baseline,71.18,MATCH: UCAC4 538-029599 (Em*),,
06h36m38.15s +17d38m06.71s,0.3353,248.686,Localized Torsional Inflection,34.21,MATCH: Gaia DR3 3371085299096633600 (WD?),,
06h35m55.63s +17d35m22.07s,0.2061,20.8095,Minkowskian Baseline,87.62,MATCH: Gaia DR3 3370995040360789504 (EB*),,
06h35m48.49s +17d51m56.64s,0.3712,3.6897,Trefoil Metric Schema,43.26,MATCH: ZTF J063545.86+175218.3 (EB*),,
06h34m34.01s +17d20m20.72s,0.4604,61.4972,Metric Spacetime Anomaly,94.37,MATCH: TYC 1333-1078-1 (*),,
06h34m21.44s +17d26m58.18s,0.6911,70.2654,Metric Spacetime Anomaly,42.31,MATCH: TYC 1333-986-1 (*),,
06h33m13.02s +17d31m15.25s,0.4293,70.5585,Trefoil Metric Schema,84.12,MATCH: UCAC4 538-029599 (Em*),,
06h34m50.35s +18d06m28.72s,0.7725,200.6241,Metric Spacetime Anomaly,32.53,MATCH: 2MASS J06345069+1805566 (RG*),,
06h32m28.42s +18d05m30.39s,0.3114,169.0619,Solenoidal Metric Schema (Iron),37.96,MATCH: Gaia DR3 3371267787963015936 (EB*),,
06h34m46.78s +17d45m38.79s,0.2459,40.9611,Gasious Substrate Schema,20.24,MATCH: Gaia DR2 3371012014070512384 (*),,
06h31m48.08s +18d11m12.63s,0.1965,154.8799,Minkowskian Baseline,51.22,MATCH: Gaia DR3 3371281939876967936 (EB*),,
06h34m18.88s +17d11m29.19s,0.2107,166.4853,Minkowskian Baseline,45,MATCH: ZTF J063419.86+171046.4 (EB*),,
06h33m05.63s +17d34m24.66s,0.2349,258.3478,Gasious Substrate Schema,19.64,MATCH: 2MASS J06330473+1734098 (AB?),,
06h33m23.49s +17d56m12.54s,0.3703,37.4368,Trefoil Metric Schema,82.37,MATCH: 2XMM J063318.9+175521 (*),,
06h33m58.31s +18d04m58.10s,0.2252,127.1407,Gasious Substrate Schema,87.24,MATCH: 2MASS J06340326+1804068 (AB?),,
06h31m11.89s +17d45m23.80s,0.4985,259.2051,Metric Spacetime Anomaly,99.88,MATCH: Gaia DR3 3371230026607811712 (EB*),,
