ra,dec
02 39 49.59 ,-01 34 18.62 
02 39 50.82 ,-01 34 09.70 
02 39 48.49 ,-01 34 09.65 
02 39 49.99 ,-01 34 41.74 
02 39 49.76 ,-01 33 54.22 
02 39 52.09 ,-01 34 04.69 
02 39 51.76 ,-01 33 40.52 
02 39 49.89 ,-01 34 10.58 
02 39 51.93 ,-01 33 55.11 
02 39 48.80 ,-01 34 33.90 
02 39 50.64 ,-01 33 59.50 
02 39 52.02 ,-01 34 13.68 
02 39 52.56 ,-01 34 14.51 
02 39 51.13 ,-01 34 34.88 
02 39 48.24 ,-01 34 08.45 
02 39 48.73 ,-01 34 33.65 
02 39 49.07 ,-01 34 33.82 
02 39 49.71 ,-01 34 47.85 
02 39 51.11 ,-01 34 16.60 
02 39 52.30 ,-01 34 27.38 
02 39 51.14 ,-01 34 53.80 
02 39 49.15 ,-01 34 03.09 
02 39 50.10 ,-01 34 44.23 
02 39 50.47 ,-01 34 55.86 
02 39 51.80 ,-01 34 18.82 
02 39 51.94 ,-01 34 44.48 
02 39 49.63 ,-01 34 19.44 
02 39 49.47 ,-01 34 06.71 
02 39 51.59 ,-01 33 50.18 
02 39 48.80 ,-01 34 20.55 
02 39 51.26 ,-01 33 58.46 
02 39 48.47 ,-01 34 30.51 
02 39 50.39 ,-01 34 29.31 
02 39 48.45 ,-01 34 03.12 
02 39 52.68 ,-01 34 08.56 
02 39 49.63 ,-01 33 58.82 
02 39 51.21 ,-01 34 28.68 
02 39 52.92 ,-01 34 25.76 
02 39 49.89 ,-01 33 49.43 
02 39 50.58 ,-01 34 00.05 
02 39 52.21 ,-01 33 45.20 
02 39 51.78 ,-01 34 31.99 
02 39 48.27 ,-01 34 32.28 
02 39 49.99 ,-01 34 10.16 
02 39 50.03 ,-01 34 46.73 
02 39 51.59 ,-01 33 55.79 
02 39 48.73 ,-01 33 50.24 
02 39 48.65 ,-01 34 37.18 
02 39 50.33 ,-01 34 51.93 
02 39 50.64 ,-01 34 34.91 
02 39 51.79 ,-01 34 18.83 
02 39 51.37 ,-01 34 34.43 
02 39 48.89 ,-01 34 18.74 
02 39 52.77 ,-01 34 04.71 
02 39 48.56 ,-01 34 11.26 
02 39 51.78 ,-01 34 33.75 
02 39 52.28 ,-01 33 50.31 
02 39 50.76 ,-01 34 46.65 
02 39 49.70 ,-01 34 46.82 
02 39 50.95 ,-01 33 59.99 
02 39 51.03 ,-01 33 38.02 
02 39 50.46 ,-01 34 41.90 
02 39 49.90 ,-01 33 47.89 
02 39 52.05 ,-01 34 08.82 
02 39 50.33 ,-01 34 03.02 
02 39 52.25 ,-01 34 40.72 
02 39 48.40 ,-01 34 39.58 
02 39 49.67 ,-01 34 13.12 
02 39 47.80 ,-01 34 13.71 
02 39 47.90 ,-01 34 24.01 
02 39 51.57 ,-01 34 29.97 
02 39 51.32 ,-01 34 36.50 
02 39 52.77 ,-01 34 01.97 
02 39 49.02 ,-01 33 58.52 
02 39 50.01 ,-01 34 11.53 
02 39 49.85 ,-01 34 13.47 
02 39 52.01 ,-01 34 18.65 
02 39 52.75 ,-01 34 07.73 
02 39 48.91 ,-01 34 05.78 
02 39 49.73 ,-01 34 23.50 
02 39 49.09 ,-01 34 02.08 
02 39 49.24 ,-01 33 39.12 
02 39 51.38 ,-01 34 19.92 
02 39 52.53 ,-01 34 11.46 
02 39 51.72 ,-01 34 34.79 
02 39 48.59 ,-01 34 22.30 
02 39 51.91 ,-01 34 21.95 
02 39 50.68 ,-01 34 03.99 
02 39 51.18 ,-01 34 25.55 
02 39 49.57 ,-01 34 33.05 
02 39 51.60 ,-01 34 45.38 
02 39 49.13 ,-01 34 40.42 
02 39 52.86 ,-01 34 20.44 
02 39 50.85 ,-01 34 48.07 
02 39 50.53 ,-01 34 19.71 
02 39 49.82 ,-01 34 19.51 
02 39 48.65 ,-01 33 55.48 
02 39 51.54 ,-01 33 54.56 
02 39 48.66 ,-01 34 38.27 
02 39 48.73 ,-01 34 26.38 
02 39 51.05 ,-01 34 24.74 
02 39 49.37 ,-01 34 19.07 
02 39 51.82 ,-01 34 08.35 
02 39 52.61 ,-01 34 40.62 
02 39 51.41 ,-01 34 15.69 
02 39 50.67 ,-01 34 01.71 
02 39 52.56 ,-01 34 04.51 
02 39 51.26 ,-01 34 13.50 
02 39 50.19 ,-01 34 45.35 
02 39 52.30 ,-01 34 12.06 
02 39 52.31 ,-01 34 09.74 
02 39 51.09 ,-01 33 57.93 
02 39 51.35 ,-01 34 00.41 
02 39 50.49 ,-01 34 06.48 
02 39 50.82 ,-01 34 29.96 
02 39 51.47 ,-01 34 49.21 
02 39 50.50 ,-01 34 02.30 
02 39 51.39 ,-01 34 53.01 
02 39 49.66 ,-01 33 47.34 
02 39 50.08 ,-01 34 35.00 
02 39 50.14 ,-01 33 41.58 
02 39 49.53 ,-01 33 50.78 
02 39 52.50 ,-01 34 08.19 
02 39 49.92 ,-01 34 08.04 
02 39 52.07 ,-01 34 02.45 
02 39 50.62 ,-01 33 41.19 
02 39 48.90 ,-01 34 42.94 
02 39 51.44 ,-01 34 07.55 
02 39 50.43 ,-01 34 37.06 
02 39 48.69 ,-01 34 00.76 
02 39 49.66 ,-01 34 08.15 
02 39 49.95 ,-01 34 05.88 
02 39 52.18 ,-01 34 30.61 
02 39 51.00 ,-01 34 25.96 
02 39 48.27 ,-01 34 22.61 
02 39 52.38 ,-01 34 40.74 
02 39 48.38 ,-01 34 02.09 
02 39 51.84 ,-01 34 26.57 
02 39 51.91 ,-01 34 18.33 
02 39 50.66 ,-01 34 03.09 
02 39 50.05 ,-01 34 09.25 
02 39 50.59 ,-01 34 22.52 
02 39 49.95 ,-01 34 42.91 
02 39 52.33 ,-01 34 25.03 
02 39 49.02 ,-01 34 03.84 
02 39 51.63 ,-01 33 58.63 
02 39 51.11 ,-01 33 52.98 
02 39 50.12 ,-01 34 13.98 
02 39 52.21 ,-01 34 08.21 
02 39 51.79 ,-01 34 04.94 
02 39 48.06 ,-01 34 19.41 
02 39 50.42 ,-01 34 50.48 
02 39 51.02 ,-01 34 28.75 
02 39 49.86 ,-01 34 31.49 
02 39 50.83 ,-01 34 23.67 
02 39 49.72 ,-01 33 48.63 
02 39 49.77 ,-01 33 43.17 
02 39 51.04 ,-01 34 28.89 
02 39 50.56 ,-01 34 36.44 
02 39 52.18 ,-01 34 25.23 
02 39 51.12 ,-01 33 46.00 
02 39 51.15 ,-01 34 36.67 
02 39 49.26 ,-01 34 20.87 
02 39 49.42 ,-01 34 00.57 
02 39 51.24 ,-01 33 55.53 
02 39 49.32 ,-01 34 22.02 
02 39 51.10 ,-01 34 37.89 
02 39 49.40 ,-01 34 25.14 
02 39 50.98 ,-01 33 40.16 
02 39 49.47 ,-01 33 59.04 
02 39 51.40 ,-01 33 41.67 
02 39 50.27 ,-01 34 26.28 
02 39 49.11 ,-01 34 07.13 
02 39 48.42 ,-01 34 35.16 
02 39 49.91 ,-01 34 27.78 
02 39 50.18 ,-01 34 54.84 
02 39 51.79 ,-01 33 59.60 
02 39 49.04 ,-01 34 22.70 
02 39 48.90 ,-01 34 28.02 
02 39 50.02 ,-01 33 42.76 
02 39 51.77 ,-01 34 14.23 
02 39 51.73 ,-01 33 50.69 
02 39 51.68 ,-01 34 02.16 
12 59 48.18 ,27 58 27.37 
12 59 49.64 ,27 58 32.17 
12 59 50.54 ,27 58 52.96 
12 59 51.20 ,27 59 14.52 
12 59 48.29 ,27 58 47.69 
12 59 47.07 ,27 58 41.18 
12 59 48.03 ,27 58 49.60 
12 59 48.34 ,27 58 12.96 
12 59 49.79 ,27 59 12.24 
12 59 49.63 ,27 58 46.25 
12 59 48.59 ,27 59 08.79 
12 59 47.29 ,27 59 07.70 
12 59 50.26 ,27 58 30.65 
12 59 47.62 ,27 58 57.60 
12 59 47.84 ,27 58 38.89 
12 59 50.89 ,27 58 31.39 
12 59 50.22 ,27 58 58.15 
12 59 50.66 ,27 58 36.30 
12 59 48.23 ,27 58 51.20 
12 59 50.70 ,27 58 51.82 
12 59 48.02 ,27 58 40.78 
12 59 47.10 ,27 58 51.76 
12 59 47.60 ,27 58 30.90 
12 59 48.03 ,27 58 32.70 
12 59 49.21 ,27 59 10.98 
12 59 48.48 ,27 58 26.70 
12 59 50.38 ,27 59 04.34 
12 59 49.49 ,27 59 21.90 
12 59 48.88 ,27 58 28.61 
12 59 48.00 ,27 59 06.14 
12 59 48.49 ,27 59 15.96 
12 59 48.09 ,27 58 35.04 
12 59 49.05 ,27 58 50.50 
12 59 49.68 ,27 59 19.29 
12 59 49.80 ,27 58 11.95 
12 59 47.30 ,27 59 11.32 
12 59 49.34 ,27 58 47.54 
12 59 49.56 ,27 59 30.62 
12 59 48.71 ,27 59 00.75 
12 59 48.91 ,27 58 48.01 
12 59 47.01 ,27 59 08.54 
12 59 48.64 ,27 59 20.10 
12 59 49.06 ,27 58 29.97 
12 59 49.85 ,27 58 31.06 
12 59 48.69 ,27 58 57.48 
12 59 50.56 ,27 58 53.09 
12 59 49.94 ,27 58 34.26 
12 59 48.02 ,27 58 50.96 
12 59 49.17 ,27 58 21.72 
12 59 48.25 ,27 58 43.34 
12 59 49.35 ,27 59 13.18 
12 59 51.26 ,27 59 21.04 
12 59 49.26 ,27 58 26.57 
12 59 48.87 ,27 59 17.90 
12 59 50.55 ,27 59 11.69 
12 59 49.06 ,27 58 47.15 
12 59 50.83 ,27 58 40.41 
12 59 52.20 ,27 58 52.47 
12 59 50.09 ,27 58 56.64 
12 59 50.60 ,27 58 38.77 
12 59 48.15 ,27 58 56.25 
12 59 51.18 ,27 58 48.36 
12 59 46.93 ,27 58 44.37 
12 59 50.88 ,27 58 34.47 
12 59 47.49 ,27 58 49.58 
12 59 50.65 ,27 58 48.13 
12 59 50.23 ,27 58 35.57 
12 59 47.13 ,27 58 34.23 
12 59 50.55 ,27 58 42.26 
12 59 48.26 ,27 59 19.38 
12 59 46.95 ,27 58 39.10 
12 59 50.98 ,27 58 56.58 
12 59 49.10 ,27 58 43.46 
12 59 47.13 ,27 59 20.13 
12 59 51.05 ,27 58 47.32 
12 59 49.69 ,27 59 26.41 
12 59 50.56 ,27 58 40.64 
12 59 47.40 ,27 58 56.94 
12 59 49.98 ,27 59 10.80 
12 59 48.76 ,27 58 57.90 
12 59 48.46 ,27 58 29.20 
12 59 50.25 ,27 58 46.83 
12 59 51.31 ,27 58 54.74 
12 59 49.20 ,27 58 19.21 
12 59 50.06 ,27 58 28.74 
12 59 47.78 ,27 58 54.45 
12 59 48.97 ,27 59 10.73 
12 59 51.17 ,27 59 14.19 
12 59 49.14 ,27 58 56.94 
12 59 47.83 ,27 58 54.20 
12 59 49.29 ,27 58 49.67 
12 59 48.79 ,27 58 13.05 
12 59 51.40 ,27 58 46.53 
12 59 50.15 ,27 58 55.54 
12 59 48.04 ,27 58 50.23 
12 59 48.22 ,27 58 36.33 
12 59 50.23 ,27 58 49.06 
12 59 50.17 ,27 58 51.74 
12 59 47.36 ,27 59 19.47 
12 59 51.32 ,27 58 36.77 
12 59 47.12 ,27 58 58.05 
12 59 48.79 ,27 58 56.39 
12 59 50.80 ,27 58 58.45 
12 59 47.29 ,27 58 59.46 
12 59 51.36 ,27 59 09.88 
12 59 49.16 ,27 58 56.87 
12 59 49.48 ,27 58 17.98 
12 59 50.81 ,27 58 26.68 
12 59 50.99 ,27 59 08.60 
12 59 49.40 ,27 59 28.63 
12 59 49.31 ,27 58 35.97 
12 59 47.35 ,27 58 43.95 
12 59 47.91 ,27 59 13.54 
12 59 51.04 ,27 58 27.10 
12 59 51.54 ,27 58 59.69 
12 59 47.51 ,27 58 37.57 
12 59 51.26 ,27 58 38.55 
12 59 49.87 ,27 58 33.34 
12 59 49.21 ,27 59 03.85 
12 59 49.04 ,27 58 36.29 
12 59 48.73 ,27 58 52.70 
12 59 52.02 ,27 58 47.10 
12 59 49.35 ,27 58 58.09 
12 59 48.58 ,27 59 06.92 
12 59 48.40 ,27 58 32.14 
12 59 47.62 ,27 58 33.77 
12 59 49.05 ,27 59 23.15 
12 59 48.83 ,27 59 10.41 
12 59 47.23 ,27 58 50.35 
12 59 48.48 ,27 58 58.63 
12 59 49.64 ,27 58 29.51 
12 59 50.93 ,27 59 25.90 
12 59 48.39 ,27 58 37.89 
12 59 50.78 ,27 58 40.18 
12 59 51.27 ,27 59 11.18 
12 59 47.98 ,27 58 32.69 
12 59 50.09 ,27 58 19.68 
12 59 50.71 ,27 58 36.66 
12 59 51.54 ,27 58 58.34 
12 59 50.67 ,27 58 26.27 
12 59 50.78 ,27 58 29.75 
12 59 46.66 ,27 58 46.39 
12 59 50.97 ,27 59 18.62 
12 59 47.43 ,27 59 03.00 
12 59 49.98 ,27 59 24.89 
12 59 47.18 ,27 58 27.53 
12 59 47.41 ,27 58 43.68 
12 59 48.71 ,27 59 16.69 
12 59 50.02 ,27 58 30.70 
12 59 48.11 ,27 59 16.57 
12 59 50.38 ,27 58 17.66 
12 59 49.59 ,27 58 56.67 
12 59 47.41 ,27 59 12.87 
12 59 52.13 ,27 58 48.20 
12 59 49.53 ,27 59 11.89 
12 59 50.21 ,27 59 25.82 
12 59 51.44 ,27 58 43.74 
12 59 51.42 ,27 58 54.01 
12 59 49.12 ,27 59 17.28 
12 59 50.91 ,27 58 45.59 
12 59 48.48 ,27 58 54.30 
12 59 49.87 ,27 59 10.21 
12 59 51.76 ,27 58 38.10 
12 59 47.86 ,27 59 20.24 
12 59 50.28 ,27 58 28.80 
12 59 49.76 ,27 59 28.93 
12 59 48.78 ,27 59 24.37 
12 59 49.46 ,27 58 39.87 
12 59 51.04 ,27 58 55.78 
12 59 51.01 ,27 58 34.86 
12 59 49.22 ,27 58 28.33 
12 59 50.62 ,27 58 48.61 
12 59 48.53 ,27 58 49.08 
12 59 48.50 ,27 58 43.27 
12 59 50.45 ,27 58 44.97 
12 59 49.14 ,27 59 02.64 
12 59 50.20 ,27 59 02.67 
12 59 49.26 ,27 58 52.10 
12 59 50.15 ,27 59 05.53 
12 59 48.44 ,27 58 45.30 
12 59 48.45 ,27 59 00.82 
12 59 46.51 ,27 58 47.49 
12 59 50.67 ,27 58 54.30 
12 59 48.39 ,27 58 18.87 
12 59 50.82 ,27 58 34.96 
12 59 51.46 ,27 58 34.64 
12 59 47.93 ,27 58 56.84 
12 59 52.03 ,27 58 44.26 
12 59 48.86 ,27 59 05.13 
12 59 50.66 ,27 59 16.25 
12 59 48.67 ,27 58 46.89 
12 59 49.66 ,27 58 59.98 
12 59 47.83 ,27 59 03.96 
12 59 49.59 ,27 58 38.76 
12 59 49.64 ,27 58 21.26 
12 59 51.08 ,27 58 28.17 
12 59 46.38 ,27 58 52.66 
12 59 50.76 ,27 58 24.23 
12 59 47.58 ,27 58 40.60 
12 59 49.37 ,27 58 22.73 
12 59 47.40 ,27 58 26.74 
12 59 48.46 ,27 58 25.61 
12 59 51.15 ,27 58 49.66 
12 59 47.56 ,27 59 10.44 
12 59 50.52 ,27 58 13.72 
12 59 49.15 ,27 58 35.89 
12 59 49.52 ,27 58 17.23 
12 59 51.86 ,27 58 33.19 
12 59 49.16 ,27 58 42.17 
12 59 46.64 ,27 59 00.02 
12 59 50.87 ,27 59 12.78 
12 59 50.32 ,27 58 54.49 
12 59 50.58 ,27 59 05.68 
12 59 50.89 ,27 58 22.58 
12 59 48.07 ,27 58 54.85 
12 59 47.56 ,27 58 34.03 
12 59 46.87 ,27 58 51.89 
12 59 49.29 ,27 59 15.45 
12 59 49.47 ,27 59 13.10 
12 59 51.00 ,27 59 10.82 
12 59 47.10 ,27 58 22.90 
12 59 48.69 ,27 58 31.95 
12 59 49.40 ,27 58 18.00 
12 59 52.06 ,27 58 49.56 
12 59 49.52 ,27 58 30.88 
12 59 48.94 ,27 58 44.85 
12 59 49.18 ,27 58 52.91 
12 59 49.22 ,27 59 18.85 
12 59 49.15 ,27 59 13.92 
12 59 47.26 ,27 59 04.79 
12 59 49.82 ,27 58 30.18 
12 59 47.77 ,27 58 45.32 
12 59 49.76 ,27 58 28.26 
12 59 50.09 ,27 58 43.66 
12 59 47.43 ,27 59 23.32 
12 59 48.15 ,27 59 18.85 
12 59 49.99 ,27 58 30.26 
12 59 49.44 ,27 59 04.61 
12 59 47.54 ,27 58 57.45 
12 59 49.46 ,27 58 25.17 
12 59 49.05 ,27 58 44.21 
12 59 46.78 ,27 58 40.68 
12 59 51.90 ,27 58 49.74 
12 59 47.36 ,27 59 12.42 
12 59 51.58 ,27 58 56.95 
12 59 46.86 ,27 59 11.36 
12 59 48.21 ,27 59 15.97 
12 59 51.27 ,27 58 57.14 
12 59 49.36 ,27 59 22.01 
12 59 50.55 ,27 59 04.73 
12 59 48.96 ,27 58 46.17 
12 59 48.44 ,27 59 11.34 
12 59 48.21 ,27 58 39.51 
12 59 49.72 ,27 59 28.94 
12 59 47.97 ,27 58 47.10 
12 59 51.14 ,27 59 22.08 
12 59 47.59 ,27 59 02.06 
12 59 49.57 ,27 58 52.01 
12 59 48.05 ,27 58 18.58 
12 59 49.49 ,27 58 34.63 
12 59 46.91 ,27 59 06.65 
12 59 50.31 ,27 58 54.32 
12 59 51.36 ,27 58 23.65 
12 59 51.81 ,27 59 05.53 
12 59 50.30 ,27 59 23.54 
12 59 47.50 ,27 59 04.21 
12 59 51.04 ,27 59 02.17 
12 59 49.57 ,27 59 23.11 
12 59 48.79 ,27 58 34.26 
12 59 47.76 ,27 59 08.52 
12 59 50.81 ,27 59 18.71 
12 59 48.47 ,27 59 21.00 
12 59 49.32 ,27 58 59.51 
12 59 47.60 ,27 59 02.76 
12 59 48.52 ,27 58 23.81 
12 59 49.02 ,27 58 28.89 
12 59 47.78 ,27 58 27.87 
12 59 47.69 ,27 58 50.61 
12 59 50.36 ,27 59 00.01 
12 59 50.61 ,27 58 39.89 
12 59 46.82 ,27 58 48.11 
12 59 52.08 ,27 58 40.78 
12 59 48.35 ,27 58 43.77 
12 59 47.02 ,27 59 04.32 
12 59 49.39 ,27 58 48.82 
12 59 51.70 ,27 58 51.96 
12 59 47.52 ,27 59 14.05 
12 59 49.38 ,27 58 51.14 
12 59 48.72 ,27 58 55.56 
12 59 47.49 ,27 58 31.47 
12 59 48.83 ,27 58 36.86 
12 59 49.91 ,27 58 58.45 
12 59 52.08 ,27 58 44.58 
12 59 49.39 ,27 58 48.24 
12 59 46.64 ,27 58 48.67 
12 59 49.67 ,27 59 16.23 
12 59 48.65 ,27 58 37.68 
12 59 52.09 ,27 58 49.33 
12 59 51.69 ,27 58 30.11 
12 59 48.19 ,27 59 00.18 
12 59 48.32 ,27 58 51.94 
12 59 49.62 ,27 58 23.38 
12 59 47.90 ,27 58 37.52 
12 59 50.15 ,27 58 59.45 
12 59 47.66 ,27 59 19.19 
12 59 48.61 ,27 58 52.41 
12 59 47.15 ,27 58 34.82 
12 59 50.83 ,27 58 19.53 
12 59 49.34 ,27 59 13.77 
12 59 47.82 ,27 59 02.00 
12 59 49.62 ,27 59 02.06 
12 59 49.27 ,27 59 16.20 
12 59 49.94 ,27 58 46.19 
12 59 49.73 ,27 58 26.91 
12 59 47.47 ,27 59 01.52 
12 59 47.62 ,27 58 53.21 
12 59 48.33 ,27 58 59.17 
12 59 49.62 ,27 59 10.51 
12 59 50.51 ,27 58 31.99 
12 59 49.51 ,27 58 45.79 
12 59 47.55 ,27 58 53.24 
12 59 50.02 ,27 59 23.60 
12 59 47.22 ,27 58 57.56 
12 59 51.18 ,27 59 19.80 
12 59 48.89 ,27 59 11.42 
12 59 48.31 ,27 59 18.79 
12 59 48.79 ,27 59 09.74 
12 59 49.18 ,27 58 47.08 
12 59 46.68 ,27 59 00.88 
12 59 49.22 ,27 58 52.60 
12 59 51.78 ,27 59 07.89 
12 59 48.25 ,27 58 30.93 
12 59 48.47 ,27 58 29.86 
12 59 49.91 ,27 58 30.33 
12 59 50.43 ,27 58 38.82 
12 59 49.94 ,27 59 03.60 
12 59 51.55 ,27 59 10.67 
12 59 50.17 ,27 58 44.82 
12 59 46.91 ,27 58 31.36 
12 59 51.02 ,27 58 53.57 
12 59 51.24 ,27 59 17.98 
12 59 51.16 ,27 59 14.37 
12 59 48.29 ,27 59 04.83 
12 59 49.36 ,27 58 49.61 
12 59 52.04 ,27 59 09.88 
12 59 48.09 ,27 58 56.89 
12 59 49.69 ,27 59 13.77 
12 59 50.39 ,27 58 44.93 
12 59 49.25 ,27 59 25.56 
12 59 47.85 ,27 59 11.55 
12 59 48.31 ,27 58 19.83 
12 59 50.39 ,27 59 08.69 
12 59 48.75 ,27 58 43.13 
12 59 50.11 ,27 58 53.75 
12 59 49.45 ,27 58 32.29 
12 59 49.27 ,27 58 59.45 
12 59 48.11 ,27 58 37.69 
12 59 49.15 ,27 59 17.15 
12 59 48.80 ,27 58 53.51 
12 59 47.58 ,27 58 58.03 
12 59 48.74 ,27 58 41.35 
12 59 50.08 ,27 58 21.76 
12 59 50.88 ,27 58 57.00 
12 59 51.57 ,27 59 10.06 
12 59 47.36 ,27 58 29.73 
12 59 48.97 ,27 58 55.09 
12 59 50.08 ,27 59 22.68 
12 59 50.41 ,27 58 35.82 
12 59 49.80 ,27 59 06.02 
12 59 47.85 ,27 59 15.35 
12 59 47.81 ,27 59 03.06 
12 59 49.17 ,27 59 11.67 
12 59 47.41 ,27 58 34.36 
12 59 49.51 ,27 58 46.14 
12 59 47.53 ,27 59 01.46 
12 59 50.88 ,27 59 03.83 
12 59 48.46 ,27 58 40.25 
12 59 49.05 ,27 58 44.05 
12 59 50.09 ,27 59 19.19 
12 59 47.38 ,27 59 06.84 
12 59 50.66 ,27 59 13.33 
12 59 49.78 ,27 58 50.04 
12 59 49.56 ,27 58 52.68 
12 59 49.67 ,27 59 03.25 
12 59 47.75 ,27 58 48.59 
12 59 49.19 ,27 58 31.59 
12 59 47.67 ,27 58 55.31 
12 59 48.31 ,27 59 00.87 
12 59 46.97 ,27 58 58.47 
12 59 49.97 ,27 59 16.10 
12 59 50.81 ,27 58 29.41 
12 59 49.83 ,27 58 54.06 
12 59 49.63 ,27 58 44.67 
12 59 49.32 ,27 58 20.04 
12 59 48.60 ,27 58 39.70 
12 59 46.94 ,27 58 42.39 
12 59 49.30 ,27 58 56.21 
12 59 50.39 ,27 58 32.56 
12 59 49.40 ,27 58 29.26 
12 59 47.30 ,27 58 39.30 
12 59 51.30 ,27 58 42.69 
12 59 48.99 ,27 58 25.10 
12 59 49.75 ,27 59 11.89 
12 59 51.32 ,27 58 21.30 
12 59 49.39 ,27 59 19.28 
12 59 49.18 ,27 58 59.44 
12 59 47.51 ,27 58 54.80 
12 59 49.73 ,27 58 41.16 
12 59 48.06 ,27 58 19.42 
12 59 48.14 ,27 58 59.70 
12 59 48.38 ,27 58 55.69 
12 59 46.72 ,27 58 47.10 
12 59 49.50 ,27 59 18.76 
12 59 48.62 ,27 59 00.18 
12 59 49.03 ,27 58 59.56 
12 59 49.14 ,27 58 12.80 
12 59 49.38 ,27 59 10.31 
12 59 48.02 ,27 58 47.06 
03 19 43.50 ,41 31 14.36 
03 19 43.28 ,41 31 02.35 
03 19 42.58 ,41 30 45.91 
03 19 44.22 ,41 30 36.46 
03 19 46.07 ,41 30 39.95 
03 19 45.43 ,41 31 02.84 
03 19 45.04 ,41 30 50.21 
03 19 45.61 ,41 30 55.88 
03 19 46.31 ,41 30 31.97 
03 19 43.90 ,41 30 16.57 
03 19 47.07 ,41 30 36.49 
03 19 41.95 ,41 30 18.54 
03 19 46.69 ,41 30 29.76 
03 19 42.26 ,41 31 04.34 
03 19 44.65 ,41 30 14.54 
03 19 43.10 ,41 31 05.74 
03 19 47.32 ,41 30 53.32 
03 19 45.01 ,41 31 19.11 
03 19 43.18 ,41 30 46.77 
03 19 41.56 ,41 30 51.20 
03 19 45.77 ,41 31 00.26 
03 19 47.15 ,41 30 45.54 
03 19 45.37 ,41 30 34.41 
03 19 41.21 ,41 30 54.67 
03 19 47.08 ,41 30 32.37 
03 19 44.79 ,41 31 04.37 
03 19 44.00 ,41 30 37.80 
03 19 41.87 ,41 30 49.06 
03 19 41.69 ,41 30 25.90 
03 19 45.16 ,41 31 07.13 
03 19 44.70 ,41 30 55.41 
03 19 41.98 ,41 30 29.51 
03 19 41.44 ,41 30 30.52 
03 19 46.34 ,41 30 40.01 
03 19 43.45 ,41 30 27.01 
03 19 46.23 ,41 31 06.63 
03 19 43.07 ,41 30 09.66 
03 19 45.60 ,41 30 57.52 
03 19 42.98 ,41 30 13.24 
03 19 44.23 ,41 30 38.52 
03 19 46.86 ,41 30 18.10 
03 19 46.21 ,41 30 51.91 
03 19 45.96 ,41 31 13.02 
03 19 46.69 ,41 31 01.29 
03 19 46.32 ,41 30 20.41 
03 19 41.90 ,41 30 32.04 
03 19 45.01 ,41 31 21.58 
03 19 46.13 ,41 30 42.61 
03 19 43.40 ,41 30 52.87 
03 19 44.34 ,41 30 45.68 
03 19 46.35 ,41 30 51.49 
03 19 44.24 ,41 30 32.94 
03 19 46.91 ,41 30 55.86 
03 19 45.28 ,41 30 41.26 
03 19 45.90 ,41 30 18.03 
03 19 46.09 ,41 30 34.78 
03 19 42.19 ,41 30 40.64 
03 19 43.63 ,41 30 31.18 
03 19 46.89 ,41 31 05.40 
03 19 44.54 ,41 30 23.24 
03 19 47.75 ,41 30 40.05 
03 19 47.16 ,41 30 36.46 
03 19 43.04 ,41 30 46.99 
03 19 42.37 ,41 30 22.18 
03 19 42.46 ,41 30 37.97 
03 19 45.10 ,41 30 56.71 
03 19 42.68 ,41 31 03.62 
03 19 41.96 ,41 30 20.48 
03 19 44.28 ,41 30 29.83 
03 19 41.26 ,41 30 47.64 
03 19 43.90 ,41 31 14.45 
03 19 45.78 ,41 31 18.63 
03 19 46.29 ,41 31 12.05 
03 19 42.01 ,41 30 36.86 
03 19 45.47 ,41 30 33.12 
03 19 44.39 ,41 30 38.22 
03 19 42.62 ,41 30 21.01 
03 19 44.95 ,41 30 35.58 
03 19 46.30 ,41 30 19.94 
03 19 47.13 ,41 30 28.26 
03 19 45.34 ,41 31 06.14 
03 19 43.11 ,41 31 00.18 
03 19 41.39 ,41 30 44.68 
03 19 43.38 ,41 30 35.61 
03 19 42.94 ,41 31 08.02 
03 19 44.91 ,41 31 01.46 
03 19 46.44 ,41 30 10.79 
03 19 43.34 ,41 30 48.28 
03 19 45.41 ,41 30 44.71 
03 19 44.77 ,41 30 44.05 
03 19 44.34 ,41 30 12.28 
03 19 42.64 ,41 30 24.41 
03 19 42.72 ,41 30 30.44 
03 19 46.97 ,41 31 02.18 
03 19 47.31 ,41 31 01.58 
03 19 42.44 ,41 30 15.86 
03 19 44.82 ,41 30 53.83 
03 19 43.94 ,41 30 58.95 
03 19 44.66 ,41 30 57.35 
03 19 46.07 ,41 30 45.89 
03 19 41.58 ,41 30 54.34 
03 19 44.62 ,41 30 19.21 
03 19 42.75 ,41 30 32.69 
03 19 45.72 ,41 30 14.60 
03 19 45.32 ,41 30 13.54 
03 19 43.10 ,41 30 45.33 
03 19 43.87 ,41 30 24.44 
03 19 44.09 ,41 31 14.41 
03 19 42.29 ,41 30 26.66 
03 19 42.74 ,41 30 19.63 
03 19 43.02 ,41 30 37.36 
03 19 45.66 ,41 30 39.96 
03 19 45.08 ,41 30 36.47 
03 19 46.54 ,41 31 05.11 
03 19 42.91 ,41 31 08.54 
03 19 44.08 ,41 30 24.25 
03 19 43.28 ,41 30 16.06 
03 19 45.75 ,41 30 59.38 
03 19 41.38 ,41 30 28.04 
03 19 45.79 ,41 31 08.32 
03 19 43.01 ,41 30 44.99 
03 19 45.05 ,41 30 16.03 
03 19 44.89 ,41 30 30.28 
03 19 45.96 ,41 30 36.85 
03 19 47.33 ,41 30 23.49 
